aet,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,LAT,LON,plot_ID,system:index
539.75,0.11255411255411256,122.66666666666667,703.0,53.5,3.0,504.85714285714283,1597.0,0.0,22.555555555555557,149.4857142857143,728.1428571428571,47.0,401.4318181818182,44.18863,-93.7653,111,110
482.8333333333333,0.16544117647058823,109.33333333333333,532.75,57.0,2.5277777777777777,1103.45,1496.888888888889,0.0234192037470726,-0.6000000000000001,126.25,630.4166666666667,39.5,308.6,46.03813,-92.4238,112,111
482.8333333333333,0.16544117647058823,109.33333333333333,532.75,57.0,2.5277777777777777,1103.45,1496.888888888889,0.0234192037470726,-0.6000000000000001,126.25,630.4166666666667,39.5,308.6,46.28319,-92.3237,113,112
485.5,0.14647377938517178,115.18181818181819,529.75,59.0,2.5892857142857144,1223.3333333333335,1478.909090909091,0.023529411764705882,-1.6666666666666667,124.25,618.5,38.5,314.45454545454544,46.30722,-91.4119,114,113
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.87768,-90.8988,115,114
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.76144,-90.213,116,115
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.24994,-89.4007,117,116
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.03096,-89.1332,118,117
508.2,0.1311787072243346,131.3,555.5,62.0,4.477707006369426,989.5,1481.1818181818182,0.03917050691244239,6.0,124.375,687.5,34.0,403.5692307692308,45.53848,-87.8719,119,118
531.3666666666667,0.15145985401459855,119.22916666666666,588.0,60.0,4.448,1255.452380952381,1513.0714285714287,0.0,2.4,136.25,647.25,42.0,314.3333333333333,45.89485,-91.0928,120,119
485.5,0.14647377938517178,115.18181818181819,529.75,59.0,2.5892857142857144,1223.3333333333335,1478.909090909091,0.023529411764705882,-1.6666666666666667,124.25,618.5,38.5,314.45454545454544,46.27455,-91.1273,121,120
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.03263,-89.2552,122,121
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.998,-88.7465,123,122
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.47026,-88.4491,124,123
466.77777777777777,0.08892921960072596,100.84615384615384,506.0,66.5,4.506756756756757,1153.0,1449.6666666666667,0.004878048780487805,-3.8333333333333335,114.25,619.6666666666666,34.5,348.625,46.36524,-90.6897,125,124
466.77777777777777,0.08892921960072596,100.84615384615384,506.0,66.5,4.506756756756757,1153.0,1449.6666666666667,0.004878048780487805,-3.8333333333333335,114.25,619.6666666666666,34.5,348.625,46.46961,-90.4899,126,125
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.28751,-88.834,127,126
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.28751,-88.834,128,127
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.68671,-88.8668,129,128
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.21597,-88.6852,130,129
529.3333333333334,0.14857142857142858,116.16666666666667,591.0,58.0,3.0,1131.5882352941176,1528.4615384615386,0.0,10.2,138.375,663.75,43.0,308.6,45.66531,-92.2576,131,130
531.3666666666667,0.15145985401459855,119.22916666666666,588.0,60.0,4.448,1255.452380952381,1513.0714285714287,0.0,2.4,136.25,647.25,42.0,314.3333333333333,45.88006,-91.1113,132,131
485.5,0.14647377938517178,115.18181818181819,529.75,59.0,2.5892857142857144,1223.3333333333335,1478.909090909091,0.023529411764705882,-1.6666666666666667,124.25,618.5,38.5,314.45454545454544,46.29572,-91.0044,133,132
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.84214,-90.6238,134,133
577.5,0.17647058823529413,162.125,655.4166666666667,62.416666666666664,4.4156626506024095,834.8333333333334,1573.75,0.0,20.5,150.8,743.0,46.0,330.6363636363636,43.43635,-90.3087,135,134
464.1904761904762,0.0627177700348432,83.45454545454545,491.0,68.5,4.416107382550336,1227.1304347826087,1429.3333333333333,0.0,-9.6,114.28571428571429,618.6,33.0,364.2631578947368,46.07104,-89.1326,136,135
533.3333333333334,0.18309859154929578,132.0,634.0,60.0,2.589403973509934,677.2,1558.2,0.0,24.0,138.42857142857142,743.25,41.0,381.2578947368421,44.82341,-88.9308,137,136
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.61131,-88.7946,138,137
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.93244,-88.4834,139,138
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.64722,-88.0911,140,139
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.1195,-89.9952,141,140
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.75851,-88.3931,142,141
581.5,0.1830708661417323,139.69230769230768,663.5,60.6,4.0,869.1666666666666,1567.75,0.0,21.589285714285715,151.26666666666665,720.025,48.0,330.4,44.43672,-91.6714,143,142
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.17263,-90.8823,144,143
466.77777777777777,0.08892921960072596,100.84615384615384,506.0,66.5,4.506756756756757,1153.0,1449.6666666666667,0.004878048780487805,-3.8333333333333335,114.25,619.6666666666666,34.5,348.625,46.43824,-90.3875,145,144
466.77777777777777,0.08892921960072596,100.84615384615384,506.0,66.5,4.506756756756757,1153.0,1449.6666666666667,0.004878048780487805,-3.8333333333333335,114.25,619.6666666666666,34.5,348.625,46.35357,-90.2362,146,145
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.82814,-89.006,147,146
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.77863,-88.1319,148,147
578.5,0.2085889570552147,111.95,651.8,62.470588235294116,4.422360248447205,904.5,1575.0,0.0,36.5,131.16666666666669,773.7142857142857,38.0,415.39583333333337,43.36063,-87.972,149,148
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.75181,-88.8242,150,149
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.58191,-88.5738,151,150
529.3333333333334,0.14857142857142858,116.16666666666667,591.0,58.0,3.0,1131.5882352941176,1528.4615384615386,0.0,10.2,138.375,663.75,43.0,308.6,45.11073,-92.1564,152,151
531.3666666666667,0.15145985401459855,119.22916666666666,588.0,60.0,4.448,1255.452380952381,1513.0714285714287,0.0,2.4,136.25,647.25,42.0,314.3333333333333,45.72606,-91.3495,153,152
485.5,0.14647377938517178,115.18181818181819,529.75,59.0,2.5892857142857144,1223.3333333333335,1478.909090909091,0.023529411764705882,-1.6666666666666667,124.25,618.5,38.5,314.45454545454544,46.23957,-91.3888,154,153
531.3666666666667,0.15145985401459855,119.22916666666666,588.0,60.0,4.448,1255.452380952381,1513.0714285714287,0.0,2.4,136.25,647.25,42.0,314.3333333333333,45.84816,-91.3891,155,154
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.6968,-90.1358,156,155
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.6968,-90.1358,157,156
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.90921,-89.0151,158,157
611.1428571428571,0.11740041928721175,115.0909090909091,735.8333333333333,66.3529411764706,4.487179487179487,650.625,1641.0,0.0,36.166666666666664,158.5,792.375,49.0,390.45454545454544,42.58224,-90.0129,159,158
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.39428,-88.7054,160,159
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.76707,-88.4244,161,160
597.4,0.13457556935817805,106.81818181818181,733.5,68.47368421052632,4.446428571428571,620.1666666666667,1640.3333333333333,0.0,31.5,158.4,791.3636363636364,47.0,399.30303030303025,42.68979,-89.4921,162,161
391.5,0.14187643020594964,132.57142857142858,602.25,34.5,2.0,241.63636363636363,1507.125,0.0,-3.7142857142857144,123.41666666666666,618.7142857142857,40.0,434.25,47.28455,-96.3926,163,162
458.0,0.09846827133479212,123.42857142857143,627.0,44.0,2.0,522.8181818181819,1543.8,0.0,6.555555555555555,128.28571428571428,642.6666666666666,40.0,424.4375,46.86326,-95.8077,164,163
422.0,0.18201284796573874,142.7111111111111,566.1666666666666,37.5,2.0,534.0,1494.1666666666667,0.0,-9.428571428571429,120.66666666666667,607.702380952381,38.0,406.46666666666664,47.12743,-95.5216,165,164
400.3666666666667,0.05458089668615984,140.44444444444446,486.625,45.0,2.0,889.8421052631579,1483.1,0.0,-9.5,115.5,603.2,34.0,322.5833333333333,47.60259,-94.646,166,165
410.0,0.045112781954887216,103.56349206349206,481.25,47.5,3.0,881.4166666666666,1461.7142857142858,0.0,-11.285714285714286,117.33333333333334,588.2,36.0,298.57894736842104,47.04495,-93.8038,167,166
476.8,0.16346153846153846,91.0,552.0,51.0,3.0,1186.375,1514.8333333333333,0.0,-0.33333333333333337,127.70833333333334,627.6666666666666,40.0,300.3333333333333,46.57513,-93.7933,168,167
482.8333333333333,0.16544117647058823,109.33333333333333,532.75,57.0,2.5277777777777777,1103.45,1496.888888888889,0.0234192037470726,-0.6000000000000001,126.25,630.4166666666667,39.5,308.6,46.80583,-92.8185,169,168
482.8333333333333,0.16544117647058823,109.33333333333333,532.75,57.0,2.5277777777777777,1103.45,1496.888888888889,0.0234192037470726,-0.6000000000000001,126.25,630.4166666666667,39.5,308.6,46.60521,-92.3439,170,169
400.3666666666667,0.05458089668615984,140.44444444444446,486.625,45.0,2.0,889.8421052631579,1483.1,0.0,-9.5,115.5,603.2,34.0,322.5833333333333,47.83045,-94.8172,171,170
410.0,0.045112781954887216,103.56349206349206,481.25,47.5,3.0,881.4166666666666,1461.7142857142858,0.0,-11.285714285714286,117.33333333333334,588.2,36.0,298.57894736842104,47.00738,-93.4748,172,171
539.75,0.11255411255411256,122.66666666666667,703.0,53.5,3.0,504.85714285714283,1597.0,0.0,22.555555555555557,149.4857142857143,728.1428571428571,47.0,401.4318181818182,44.31654,-93.6543,173,172
422.0,0.18201284796573874,142.7111111111111,566.1666666666666,37.5,2.0,534.0,1494.1666666666667,0.0,-9.428571428571429,120.66666666666667,607.702380952381,38.0,406.46666666666664,47.13544,-95.7229,174,173
400.3666666666667,0.05458089668615984,140.44444444444446,486.625,45.0,2.0,889.8421052631579,1483.1,0.0,-9.5,115.5,603.2,34.0,322.5833333333333,47.67583,-94.7993,175,174
400.3666666666667,0.05458089668615984,140.44444444444446,486.625,45.0,2.0,889.8421052631579,1483.1,0.0,-9.5,115.5,603.2,34.0,322.5833333333333,47.54089,-94.5012,176,175
482.8333333333333,0.16544117647058823,109.33333333333333,532.75,57.0,2.5277777777777777,1103.45,1496.888888888889,0.0234192037470726,-0.6000000000000001,126.25,630.4166666666667,39.5,308.6,46.35491,-92.9355,177,176
391.5,0.14187643020594964,132.57142857142858,602.25,34.5,2.0,241.63636363636363,1507.125,0.0,-3.7142857142857144,123.41666666666666,618.7142857142857,40.0,434.25,47.29821,-96.4373,178,177
422.0,0.18201284796573874,142.7111111111111,566.1666666666666,37.5,2.0,534.0,1494.1666666666667,0.0,-9.428571428571429,120.66666666666667,607.702380952381,38.0,406.46666666666664,47.41052,-95.3654,179,178
400.3666666666667,0.05458089668615984,140.44444444444446,486.625,45.0,2.0,889.8421052631579,1483.1,0.0,-9.5,115.5,603.2,34.0,322.5833333333333,47.60084,-94.9295,180,179
400.3666666666667,0.05458089668615984,140.44444444444446,486.625,45.0,2.0,889.8421052631579,1483.1,0.0,-9.5,115.5,603.2,34.0,322.5833333333333,47.82959,-94.8904,181,180
435.0,20.5,138.26666666666668,675.0,41.0,2.0,322.5,1568.4107142857142,0.0,13.0,136.0,662.8888888888889,44.0,434.40909090909093,45.33101,-95.1082,182,181
484.3333333333333,0.13279678068410464,106.0,570.25,49.5,3.0,947.25,1529.0,0.0,3.625,132.6,630.9444444444445,41.0,324.53846153846155,46.94862,-94.265,183,182
476.8,0.16346153846153846,91.0,552.0,51.0,3.0,1186.375,1514.8333333333333,0.0,-0.33333333333333337,127.70833333333334,627.6666666666666,40.0,300.3333333333333,46.28016,-93.9628,184,183
539.75,0.11255411255411256,122.66666666666667,703.0,53.5,3.0,504.85714285714283,1597.0,0.0,22.555555555555557,149.4857142857143,728.1428571428571,47.0,401.4318181818182,44.09513,-93.9406,185,184
524.0,0.1532258064516129,91.42857142857143,605.75,54.0,3.0,875.6666666666666,1559.25,0.0,10.333333333333334,140.71428571428572,661.375,45.0,312.53846153846155,45.92611,-93.3621,186,185
476.8,0.16346153846153846,91.0,552.0,51.0,3.0,1186.375,1514.8333333333333,0.0,-0.33333333333333337,127.70833333333334,627.6666666666666,40.0,300.3333333333333,46.32458,-93.394,187,186
476.8,0.16346153846153846,91.0,552.0,51.0,3.0,1186.375,1514.8333333333333,0.0,-0.33333333333333337,127.70833333333334,627.6666666666666,40.0,300.3333333333333,46.25796,-93.2644,188,187
476.8,0.16346153846153846,91.0,552.0,51.0,3.0,1186.375,1514.8333333333333,0.0,-0.33333333333333337,127.70833333333334,627.6666666666666,40.0,300.3333333333333,46.41554,-93.213,189,188
563.5,0.13654618473895583,140.07692307692307,678.375,59.0,4.0,816.0,1592.0,0.0,20.8,150.66666666666666,727.5,47.0,350.6,44.45281,-92.7652,190,189
482.8333333333333,0.16544117647058823,109.33333333333333,532.75,57.0,2.5277777777777777,1103.45,1496.888888888889,0.0234192037470726,-0.6000000000000001,126.25,630.4166666666667,39.5,308.6,46.15261,-92.4174,191,190
367.32142857142856,0.032423208191126277,91.1,402.0,54.0,2.5384615384615383,706.0,1434.4117647058824,0.024630541871921183,-12.5,96.66666666666667,554.6666666666666,31.0,301.66013071895424,47.22053,-91.6643,192,191
464.1904761904762,0.0627177700348432,83.45454545454545,491.0,68.5,4.416107382550336,1227.1304347826087,1429.3333333333333,0.0,-9.6,114.28571428571429,618.6,33.0,364.2631578947368,46.66413,-89.501,193,192
464.1904761904762,0.0627177700348432,83.45454545454545,491.0,68.5,4.416107382550336,1227.1304347826087,1429.3333333333333,0.0,-9.6,114.28571428571429,618.6,33.0,364.2631578947368,46.41715,-89.3908,194,193
508.2,0.1311787072243346,131.3,555.5,62.0,4.477707006369426,989.5,1481.1818181818182,0.03917050691244239,6.0,124.375,687.5,34.0,403.5692307692308,45.66507,-87.7218,195,194
508.6,0.07392197125256673,107.57142857142857,588.5,61.0,3.0,877.5,1536.25,0.03253796095444685,10.428571428571429,136.42857142857142,714.5,39.0,334.6,44.9908,-84.996,196,195
508.6,0.07392197125256673,107.57142857142857,588.5,61.0,3.0,877.5,1536.25,0.03253796095444685,10.428571428571429,136.42857142857142,714.5,39.0,334.6,44.81463,-84.8042,197,196
531.3666666666667,0.15145985401459855,119.22916666666666,588.0,60.0,4.448,1255.452380952381,1513.0714285714287,0.0,2.4,136.25,647.25,42.0,314.3333333333333,45.83205,-91.6563,198,197
597.4,0.13457556935817805,106.81818181818181,733.5,68.47368421052632,4.446428571428571,620.1666666666667,1640.3333333333333,0.0,31.5,158.4,791.3636363636364,47.0,399.30303030303025,42.57457,-89.9607,199,198
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.12651,-89.503,200,199
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.19309,-88.9313,201,200
531.3666666666667,0.15145985401459855,119.22916666666666,588.0,60.0,4.448,1255.452380952381,1513.0714285714287,0.0,2.4,136.25,647.25,42.0,314.3333333333333,45.52109,-91.378,202,201
531.3666666666667,0.15145985401459855,119.22916666666666,588.0,60.0,4.448,1255.452380952381,1513.0714285714287,0.0,2.4,136.25,647.25,42.0,314.3333333333333,45.52109,-91.378,203,202
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.91203,-90.4754,204,203
466.77777777777777,0.08892921960072596,100.84615384615384,506.0,66.5,4.506756756756757,1153.0,1449.6666666666667,0.004878048780487805,-3.8333333333333335,114.25,619.6666666666666,34.5,348.625,46.1991,-90.4335,205,204
578.5,0.2085889570552147,111.95,651.8,62.470588235294116,4.422360248447205,904.5,1575.0,0.0,36.5,131.16666666666669,773.7142857142857,38.0,415.39583333333337,43.4225,-87.9417,206,205
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.40184,-88.5491,207,206
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.8026,-88.4692,208,207
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.05675,-89.3274,209,208
464.1904761904762,0.0627177700348432,83.45454545454545,491.0,68.5,4.416107382550336,1227.1304347826087,1429.3333333333333,0.0,-9.6,114.28571428571429,618.6,33.0,364.2631578947368,46.11157,-89.0896,210,209
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.3105,-89.7691,211,210
464.1904761904762,0.0627177700348432,83.45454545454545,491.0,68.5,4.416107382550336,1227.1304347826087,1429.3333333333333,0.0,-9.6,114.28571428571429,618.6,33.0,364.2631578947368,46.21025,-89.7424,212,211
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.83809,-88.3708,213,212
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.67945,-88.0765,214,213
456.75,0.035842293906810034,106.8,500.6666666666667,63.0,4.468085106382978,1022.5,1465.3636363636363,0.0,-3.6666666666666665,120.6,649.0833333333333,34.0,322.6,45.56837,-89.0161,215,214
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.32074,-88.9917,216,215
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.80986,-88.7091,217,216
491.42857142857144,0.12267657992565056,131.53846153846155,528.9166666666667,60.0,3.0,987.0,1474.357142857143,0.02127659574468085,-6.0,124.6,667.0,35.0,362.09090909090907,45.91322,-88.508,218,217
483.25,0.03697183098591549,116.9,516.0,62.0,4.492647058823529,1066.142857142857,1475.2,0.0,-1.5,122.57142857142857,642.0,35.0,320.53333333333336,45.44144,-90.4447,219,218
